DATE,EXPIRY,STRIKE_PRC,TIME_MC,F,MD,MD_Close,N,C,BID,ASK
5/7/2018,0,23600,16:00,28043,30/7/2018,28643.5,17,0,24,25
5/7/2018,0,23400,16:00,28043,30/7/2018,28643.5,17,0,20,22
5/7/2018,0,23200,16:00,28043,30/7/2018,28643.5,17,0,18,19
5/7/2018,0,23000,16:00,28043,30/7/2018,28643.5,17,0,15,17
5/7/2018,0,22800,16:00,28043,30/7/2018,28643.5,17,0,13,15
5/7/2018,0,22600,16:00,28043,30/7/2018,28643.5,17,0,11,13
5/7/2018,0,22400,16:00,28043,30/7/2018,28643.5,17,0,10,11
5/7/2018,0,22200,16:00,28043,30/7/2018,28643.5,17,0,8,10
5/7/2018,0,22000,16:00,28043,30/7/2018,28643.5,17,0,7,9
5/7/2018,1,28600,16:00,28018,30/8/2018,28239.5,39,0,1204,1218
5/7/2018,1,28800,16:00,28018,30/8/2018,28239.5,39,0,1321,1334
5/7/2018,1,28400,16:00,28018,30/8/2018,28239.5,39,0,1074,1108
5/7/2018,1,28200,16:00,28018,30/8/2018,28239.5,39,0,981,1028
5/7/2018,1,28000,16:00,28018,30/8/2018,28239.5,39,0,903,918
5/7/2018,1,27600,16:00,28018,30/8/2018,28239.5,39,0,746,752
5/7/2018,1,27400,16:00,28018,30/8/2018,28239.5,39,0,675,681
5/7/2018,1,27200,16:00,28018,30/8/2018,28239.5,39,0,611,621
5/7/2018,1,27000,16:00,28018,30/8/2018,28239.5,39,0,553,558
5/7/2018,1,26800,16:00,28018,30/8/2018,28239.5,39,0,500,506
5/7/2018,1,26600,16:00,28018,30/8/2018,28239.5,39,0,451,457
5/7/2018,1,26400,16:00,28018,30/8/2018,28239.5,39,0,403,412
5/7/2018,1,26200,16:00,28018,30/8/2018,28239.5,39,0,368,374
5/7/2018,1,26000,16:00,28018,30/8/2018,28239.5,39,0,335,338
5/7/2018,1,25600,16:00,28018,30/8/2018,28239.5,39,0,271,276
5/7/2018,1,24800,16:00,28018,30/8/2018,28239.5,39,0,180,185
5/7/2018,1,24000,16:00,28018,30/8/2018,28239.5,39,0,114,125
5/7/2018,1,23600,16:00,28018,30/8/2018,28239.5,39,0,91,102
5/7/2018,1,23400,16:00,28018,30/8/2018,28239.5,39,0,82,92
5/7/2018,1,23200,16:00,28018,30/8/2018,28239.5,39,0,76,86
5/7/2018,1,27800,16:00,28018,30/8/2018,28239.5,39,0,820,830
5/7/2018,1,23000,16:00,28018,30/8/2018,28239.5,39,0,69,74
5/7/2018,1,23800,16:00,28018,30/8/2018,28239.5,39,0,102,113
5/7/2018,1,22800,16:00,28018,30/8/2018,28239.5,39,0,62,66
5/7/2018,1,24200,16:00,28018,30/8/2018,28239.5,39,0,131,136
5/7/2018,1,22600,16:00,28018,30/8/2018,28239.5,39,0,56,60
5/7/2018,1,22400,16:00,28018,30/8/2018,28239.5,39,0,50,54
5/7/2018,1,24600,16:00,28018,30/8/2018,28239.5,39,0,162,167
5/7/2018,1,22200,16:00,28018,30/8/2018,28239.5,39,0,45,49
5/7/2018,1,24400,16:00,28018,30/8/2018,28239.5,39,0,145,150
5/7/2018,1,25000,16:00,28018,30/8/2018,28239.5,39,0,198,204
5/7/2018,1,25400,16:00,28018,30/8/2018,28239.5,39,0,245,248
5/7/2018,1,25800,16:00,28018,30/8/2018,28239.5,39,0,300,306
5/7/2018,1,25200,16:00,28018,30/8/2018,28239.5,39,0,221,226
6/7/2018,0,31600,16:00,28214,30/7/2018,28643.5,16,1,6,7
6/7/2018,0,31400,16:00,28214,30/7/2018,28643.5,16,1,8,10
6/7/2018,0,31000,16:00,28214,30/7/2018,28643.5,16,1,14,15
6/7/2018,0,30800,16:00,28214,30/7/2018,28643.5,16,1,19,20
6/7/2018,0,30600,16:00,28214,30/7/2018,28643.5,16,1,25,26
6/7/2018,0,30200,16:00,28214,30/7/2018,28643.5,16,1,44,45
6/7/2018,0,30000,16:00,28214,30/7/2018,28643.5,16,1,60,61
6/7/2018,0,29800,16:00,28214,30/7/2018,28643.5,16,1,80,81
6/7/2018,0,29600,16:00,28214,30/7/2018,28643.5,16,1,107,109
6/7/2018,0,29400,16:00,28214,30/7/2018,28643.5,16,1,142,143
6/7/2018,0,29200,16:00,28214,30/7/2018,28643.5,16,1,186,188
6/7/2018,0,29000,16:00,28214,30/7/2018,28643.5,16,1,241,244
6/7/2018,0,28800,16:00,28214,30/7/2018,28643.5,16,1,309,312
6/7/2018,0,28800,16:00,28214,30/7/2018,28643.5,16,0,877,900
6/7/2018,0,28600,16:00,28214,30/7/2018,28643.5,16,1,387,392
6/7/2018,0,28400,16:00,28214,30/7/2018,28643.5,16,1,482,484
6/7/2018,0,28400,16:00,28214,30/7/2018,28643.5,16,0,666,672
6/7/2018,0,28200,16:00,28214,30/7/2018,28643.5,16,1,587,609
6/7/2018,0,28000,16:00,28214,30/7/2018,28643.5,16,1,703,723
6/7/2018,0,28000,16:00,28214,30/7/2018,28643.5,16,0,491,496
6/7/2018,0,27800,16:00,28214,30/7/2018,28643.5,16,1,821,861
6/7/2018,0,28200,16:00,28214,30/7/2018,28643.5,16,0,573,578
6/7/2018,0,27800,16:00,28214,30/7/2018,28643.5,16,0,421,425
6/7/2018,0,27600,16:00,28214,30/7/2018,28643.5,16,0,360,362
6/7/2018,0,27400,16:00,28214,30/7/2018,28643.5,16,0,308,310
6/7/2018,0,27200,16:00,28214,30/7/2018,28643.5,16,0,263,265
6/7/2018,0,28600,16:00,28214,30/7/2018,28643.5,16,0,761,780
6/7/2018,0,29000,16:00,28214,30/7/2018,28643.5,16,0,1004,1033
6/7/2018,0,27000,16:00,28214,30/7/2018,28643.5,16,0,225,227
6/7/2018,0,26800,16:00,28214,30/7/2018,28643.5,16,0,192,194
6/7/2018,0,26600,16:00,28214,30/7/2018,28643.5,16,0,164,165
6/7/2018,0,26400,16:00,28214,30/7/2018,28643.5,16,0,139,141
6/7/2018,0,26200,16:00,28214,30/7/2018,28643.5,16,0,119,121
6/7/2018,0,26000,16:00,28214,30/7/2018,28643.5,16,0,101,103
6/7/2018,0,25800,16:00,28214,30/7/2018,28643.5,16,0,86,87
6/7/2018,0,25600,16:00,28214,30/7/2018,28643.5,16,0,74,75
6/7/2018,0,30400,16:00,28214,30/7/2018,28643.5,16,1,33,35
6/7/2018,0,25400,16:00,28214,30/7/2018,28643.5,16,0,62,64
6/7/2018,0,25200,16:00,28214,30/7/2018,28643.5,16,0,54,55
6/7/2018,0,25000,16:00,28214,30/7/2018,28643.5,16,0,45,47
6/7/2018,0,24800,16:00,28214,30/7/2018,28643.5,16,0,39,41
6/7/2018,0,31200,16:00,28214,30/7/2018,28643.5,16,1,11,12
6/7/2018,0,24600,16:00,28214,30/7/2018,28643.5,16,0,33,34
6/7/2018,0,24400,16:00,28214,30/7/2018,28643.5,16,0,28,30
6/7/2018,0,24200,16:00,28214,30/7/2018,28643.5,16,0,25,26
6/7/2018,0,24000,16:00,28214,30/7/2018,28643.5,16,0,20,22
6/7/2018,0,23800,16:00,28214,30/7/2018,28643.5,16,0,17,19
6/7/2018,0,23600,16:00,28214,30/7/2018,28643.5,16,0,15,16
6/7/2018,0,23400,16:00,28214,30/7/2018,28643.5,16,0,13,14
6/7/2018,0,23200,16:00,28214,30/7/2018,28643.5,16,0,11,12
6/7/2018,0,23000,16:00,28214,30/7/2018,28643.5,16,0,9,11
6/7/2018,0,22800,16:00,28214,30/7/2018,28643.5,16,0,8,10
6/7/2018,0,22600,16:00,28214,30/7/2018,28643.5,16,0,7,8
6/7/2018,0,22400,16:00,28214,30/7/2018,28643.5,16,0,6,7
6/7/2018,0,22200,16:00,28214,30/7/2018,28643.5,16,0,5,6
6/7/2018,1,33000,16:00,28185.5,30/8/2018,28239.5,38,1,11,13
6/7/2018,1,32000,16:00,28185.5,30/8/2018,28239.5,38,1,29,32
6/7/2018,1,32200,16:00,28185.5,30/8/2018,28239.5,38,1,24,27
6/7/2018,1,32400,16:00,28185.5,30/8/2018,28239.5,38,1,20,23
6/7/2018,1,31600,16:00,28185.5,30/8/2018,28239.5,38,1,42,46
6/7/2018,1,31400,16:00,28185.5,30/8/2018,28239.5,38,1,51,56
6/7/2018,1,31000,16:00,28185.5,30/8/2018,28239.5,38,1,75,80
6/7/2018,1,30800,16:00,28185.5,30/8/2018,28239.5,38,1,92,96
6/7/2018,1,30600,16:00,28185.5,30/8/2018,28239.5,38,1,111,116
6/7/2018,1,30200,16:00,28185.5,30/8/2018,28239.5,38,1,164,171
6/7/2018,1,30000,16:00,28185.5,30/8/2018,28239.5,38,1,197,203
6/7/2018,1,29800,16:00,28185.5,30/8/2018,28239.5,38,1,235,243
6/7/2018,1,29400,16:00,28185.5,30/8/2018,28239.5,38,1,336,343
6/7/2018,1,29200,16:00,28185.5,30/8/2018,28239.5,38,1,400,405
6/7/2018,1,29000,16:00,28185.5,30/8/2018,28239.5,38,1,470,477
6/7/2018,1,28800,16:00,28185.5,30/8/2018,28239.5,38,1,549,557
6/7/2018,1,28600,16:00,28185.5,30/8/2018,28239.5,38,1,638,646
6/7/2018,1,28600,16:00,28185.5,30/8/2018,28239.5,38,0,1036,1060
6/7/2018,1,28400,16:00,28185.5,30/8/2018,28239.5,38,1,735,744
6/7/2018,1,28000,16:00,28185.5,30/8/2018,28239.5,38,1,956,964
6/7/2018,1,28000,16:00,28185.5,30/8/2018,28239.5,38,0,769,778
6/7/2018,1,27600,16:00,28185.5,30/8/2018,28239.5,38,0,622,630
6/7/2018,1,27400,16:00,28185.5,30/8/2018,28239.5,38,0,559,566
6/7/2018,1,27200,16:00,28185.5,30/8/2018,28239.5,38,0,505,509
6/7/2018,1,27800,16:00,28185.5,30/8/2018,28239.5,38,0,694,700
6/7/2018,1,27000,16:00,28185.5,30/8/2018,28239.5,38,0,448,458
6/7/2018,1,26800,16:00,28185.5,30/8/2018,28239.5,38,0,406,410
6/7/2018,1,26600,16:00,28185.5,30/8/2018,28239.5,38,0,365,370
6/7/2018,1,28400,16:00,28185.5,30/8/2018,28239.5,38,0,949,959
6/7/2018,1,27800,16:00,28185.5,30/8/2018,28239.5,38,1,1078,1089
6/7/2018,1,26400,16:00,28185.5,30/8/2018,28239.5,38,0,327,333
6/7/2018,1,26200,16:00,28185.5,30/8/2018,28239.5,38,0,295,300
6/7/2018,1,26000,16:00,28185.5,30/8/2018,28239.5,38,0,265,271
6/7/2018,1,29600,16:00,28185.5,30/8/2018,28239.5,38,1,282,288
6/7/2018,1,30400,16:00,28185.5,30/8/2018,28239.5,38,1,135,140
6/7/2018,1,25800,16:00,28185.5,30/8/2018,28239.5,38,0,238,243
6/7/2018,1,32800,16:00,28185.5,30/8/2018,28239.5,38,1,13,16
6/7/2018,1,32600,16:00,28185.5,30/8/2018,28239.5,38,1,15,19
6/7/2018,1,31200,16:00,28185.5,30/8/2018,28239.5,38,1,62,67
6/7/2018,1,31800,16:00,28185.5,30/8/2018,28239.5,38,1,36,39
6/7/2018,1,25600,16:00,28185.5,30/8/2018,28239.5,38,0,214,220
6/7/2018,1,25400,16:00,28185.5,30/8/2018,28239.5,38,0,192,198
6/7/2018,1,25200,16:00,28185.5,30/8/2018,28239.5,38,0,172,178
6/7/2018,1,25000,16:00,28185.5,30/8/2018,28239.5,38,0,151,161
6/7/2018,1,24800,16:00,28185.5,30/8/2018,28239.5,38,0,135,145
6/7/2018,1,28200,16:00,28185.5,30/8/2018,28239.5,38,1,841,860
6/7/2018,1,24600,16:00,28185.5,30/8/2018,28239.5,38,0,121,131
6/7/2018,1,24400,16:00,28185.5,30/8/2018,28239.5,38,0,108,118
6/7/2018,1,23600,16:00,28185.5,30/8/2018,28239.5,38,0,69,78
6/7/2018,1,23200,16:00,28185.5,30/8/2018,28239.5,38,0,58,61
6/7/2018,1,23000,16:00,28185.5,30/8/2018,28239.5,38,0,52,58
6/7/2018,1,22800,16:00,28185.5,30/8/2018,28239.5,38,0,48,51
6/7/2018,1,22200,16:00,28185.5,30/8/2018,28239.5,38,0,34,37
6/7/2018,1,22400,16:00,28185.5,30/8/2018,28239.5,38,0,38,41
6/7/2018,1,22600,16:00,28185.5,30/8/2018,28239.5,38,0,42,48
6/7/2018,1,23400,16:00,28185.5,30/8/2018,28239.5,38,0,65,68
6/7/2018,1,28200,16:00,28185.5,30/8/2018,28239.5,38,0,854,866
6/7/2018,1,23800,16:00,28185.5,30/8/2018,28239.5,38,0,77,86
6/7/2018,1,24000,16:00,28185.5,30/8/2018,28239.5,38,0,87,95
6/7/2018,1,24200,16:00,28185.5,30/8/2018,28239.5,38,0,100,104
9/7/2018,0,29400,16:00,28742.5,30/7/2018,28643.5,15,1,233,234
9/7/2018,0,29000,16:00,28742.5,30/7/2018,28643.5,15,1,388,393
9/7/2018,0,29000,16:00,28742.5,30/7/2018,28643.5,15,0,645,660
9/7/2018,0,28800,16:00,28742.5,30/7/2018,28643.5,15,1,483,492
9/7/2018,0,28600,16:00,28742.5,30/7/2018,28643.5,15,1,595,605
9/7/2018,0,28600,16:00,28742.5,30/7/2018,28643.5,15,0,457,460
9/7/2018,0,28400,16:00,28742.5,30/7/2018,28643.5,15,1,722,730
9/7/2018,0,28200,16:00,28742.5,30/7/2018,28643.5,15,1,858,866
9/7/2018,0,28200,16:00,28742.5,30/7/2018,28643.5,15,0,319,324
9/7/2018,0,28000,16:00,28742.5,30/7/2018,28643.5,15,1,1004,1013
9/7/2018,0,28000,16:00,28742.5,30/7/2018,28643.5,15,0,267,268
9/7/2018,0,27800,16:00,28742.5,30/7/2018,28643.5,15,0,222,223
9/7/2018,0,27600,16:00,28742.5,30/7/2018,28643.5,15,0,185,186
9/7/2018,0,27400,16:00,28742.5,30/7/2018,28643.5,15,0,153,154
9/7/2018,0,28400,16:00,28742.5,30/7/2018,28643.5,15,0,384,388
9/7/2018,0,27200,16:00,28742.5,30/7/2018,28643.5,15,0,126,128
9/7/2018,0,27000,16:00,28742.5,30/7/2018,28643.5,15,0,104,105
9/7/2018,0,28800,16:00,28742.5,30/7/2018,28643.5,15,0,544,556
9/7/2018,0,26800,16:00,28742.5,30/7/2018,28643.5,15,0,87,88
9/7/2018,0,26600,16:00,28742.5,30/7/2018,28643.5,15,0,72,73
9/7/2018,0,29200,16:00,28742.5,30/7/2018,28643.5,15,1,302,306
9/7/2018,0,26400,16:00,28742.5,30/7/2018,28643.5,15,0,59,60
9/7/2018,0,26200,16:00,28742.5,30/7/2018,28643.5,15,0,49,51
9/7/2018,0,26000,16:00,28742.5,30/7/2018,28643.5,15,0,41,42
9/7/2018,0,25800,16:00,28742.5,30/7/2018,28643.5,15,0,33,35
9/7/2018,0,25600,16:00,28742.5,30/7/2018,28643.5,15,0,28,29
9/7/2018,0,25400,16:00,28742.5,30/7/2018,28643.5,15,0,22,24
9/7/2018,0,25200,16:00,28742.5,30/7/2018,28643.5,15,0,18,20
9/7/2018,0,25000,16:00,28742.5,30/7/2018,28643.5,15,0,15,16
9/7/2018,0,24800,16:00,28742.5,30/7/2018,28643.5,15,0,13,15
9/7/2018,0,24600,16:00,28742.5,30/7/2018,28643.5,15,0,11,12
9/7/2018,0,24400,16:00,28742.5,30/7/2018,28643.5,15,0,9,10
9/7/2018,0,24200,16:00,28742.5,30/7/2018,28643.5,15,0,7,9
9/7/2018,0,24000,16:00,28742.5,30/7/2018,28643.5,15,0,6,7
9/7/2018,0,23800,16:00,28742.5,30/7/2018,28643.5,15,0,5,6
9/7/2018,1,33600,16:00,28714,30/8/2018,28239.5,37,1,6,8
9/7/2018,1,33400,16:00,28714,30/8/2018,28239.5,37,1,7,9
9/7/2018,1,32600,16:00,28714,30/8/2018,28239.5,37,1,18,21
9/7/2018,1,32800,16:00,28714,30/8/2018,28239.5,37,1,14,17
9/7/2018,1,33800,16:00,28714,30/8/2018,28239.5,37,1,5,7
9/7/2018,1,32200,16:00,28714,30/8/2018,28239.5,37,1,28,32
9/7/2018,1,32000,16:00,28714,30/8/2018,28239.5,37,1,35,39
9/7/2018,1,31800,16:00,28714,30/8/2018,28239.5,37,1,43,49
9/7/2018,1,31400,16:00,28714,30/8/2018,28239.5,37,1,67,73
9/7/2018,1,31200,16:00,28714,30/8/2018,28239.5,37,1,83,89
9/7/2018,1,30800,16:00,28714,30/8/2018,28239.5,37,1,126,132
9/7/2018,1,31600,16:00,28714,30/8/2018,28239.5,37,1,54,60
9/7/2018,1,30600,16:00,28714,30/8/2018,28239.5,37,1,154,160
9/7/2018,1,30400,16:00,28714,30/8/2018,28239.5,37,1,189,195
9/7/2018,1,30000,16:00,28714,30/8/2018,28239.5,37,1,278,283
9/7/2018,1,33200,16:00,28714,30/8/2018,28239.5,37,1,9,12
9/7/2018,1,29600,16:00,28714,30/8/2018,28239.5,37,1,398,404
9/7/2018,1,29400,16:00,28714,30/8/2018,28239.5,37,1,471,477
9/7/2018,1,32400,16:00,28714,30/8/2018,28239.5,37,1,22,26
9/7/2018,1,29400,16:00,28714,30/8/2018,28239.5,37,0,1154,1167
9/7/2018,1,29200,16:00,28714,30/8/2018,28239.5,37,1,546,561
9/7/2018,1,29000,16:00,28714,30/8/2018,28239.5,37,1,639,654
9/7/2018,1,28800,16:00,28714,30/8/2018,28239.5,37,1,741,755
9/7/2018,1,28800,16:00,28714,30/8/2018,28239.5,37,0,833,878
9/7/2018,1,28600,16:00,28714,30/8/2018,28239.5,37,1,857,867
9/7/2018,1,28400,16:00,28714,30/8/2018,28239.5,37,0,663,671
9/7/2018,1,28200,16:00,28714,30/8/2018,28239.5,37,1,1102,1114
9/7/2018,1,29000,16:00,28714,30/8/2018,28239.5,37,0,932,941
9/7/2018,1,27600,16:00,28714,30/8/2018,28239.5,37,0,413,420
9/7/2018,1,27800,16:00,28714,30/8/2018,28239.5,37,0,466,473
9/7/2018,1,27200,16:00,28714,30/8/2018,28239.5,37,0,325,331
9/7/2018,1,27000,16:00,28714,30/8/2018,28239.5,37,0,288,294
9/7/2018,1,29800,16:00,28714,30/8/2018,28239.5,37,1,326,340
9/7/2018,1,33000,16:00,28714,30/8/2018,28239.5,37,1,12,14
9/7/2018,1,30200,16:00,28714,30/8/2018,28239.5,37,1,230,235
9/7/2018,1,26800,16:00,28714,30/8/2018,28239.5,37,0,255,262
9/7/2018,1,26600,16:00,28714,30/8/2018,28239.5,37,0,227,233
9/7/2018,1,27400,16:00,28714,30/8/2018,28239.5,37,0,367,373
9/7/2018,1,26400,16:00,28714,30/8/2018,28239.5,37,0,201,207
9/7/2018,1,26200,16:00,28714,30/8/2018,28239.5,37,0,178,185
9/7/2018,1,31000,16:00,28714,30/8/2018,28239.5,37,1,102,108
9/7/2018,1,26000,16:00,28714,30/8/2018,28239.5,37,0,158,164
9/7/2018,1,28000,16:00,28714,30/8/2018,28239.5,37,0,525,532
9/7/2018,1,25800,16:00,28714,30/8/2018,28239.5,37,0,141,147
9/7/2018,1,25600,16:00,28714,30/8/2018,28239.5,37,0,125,131
9/7/2018,1,28000,16:00,28714,30/8/2018,28239.5,37,1,1236,1249
9/7/2018,1,25400,16:00,28714,30/8/2018,28239.5,37,0,111,117
9/7/2018,1,25200,16:00,28714,30/8/2018,28239.5,37,0,98,104
9/7/2018,1,28400,16:00,28714,30/8/2018,28239.5,37,1,962,986
9/7/2018,1,25000,16:00,28714,30/8/2018,28239.5,37,0,87,93
9/7/2018,1,28600,16:00,28714,30/8/2018,28239.5,37,0,745,757
9/7/2018,1,24800,16:00,28714,30/8/2018,28239.5,37,0,77,83
9/7/2018,1,24600,16:00,28714,30/8/2018,28239.5,37,0,68,74
9/7/2018,1,24400,16:00,28714,30/8/2018,28239.5,37,0,60,63
9/7/2018,1,24200,16:00,28714,30/8/2018,28239.5,37,0,53,57
9/7/2018,1,28200,16:00,28714,30/8/2018,28239.5,37,0,591,601
9/7/2018,1,24000,16:00,28714,30/8/2018,28239.5,37,0,46,51
9/7/2018,1,23800,16:00,28714,30/8/2018,28239.5,37,0,41,45
9/7/2018,1,23400,16:00,28714,30/8/2018,28239.5,37,0,32,35
9/7/2018,1,22800,16:00,28714,30/8/2018,28239.5,37,0,22,25
9/7/2018,1,22200,16:00,28714,30/8/2018,28239.5,37,0,14,18
9/7/2018,1,22400,16:00,28714,30/8/2018,28239.5,37,0,18,20
9/7/2018,1,22600,16:00,28714,30/8/2018,28239.5,37,0,19,22
9/7/2018,1,23000,16:00,28714,30/8/2018,28239.5,37,0,25,28
9/7/2018,1,23200,16:00,28714,30/8/2018,28239.5,37,0,28,31
10/7/2018,0,31400,16:00,28711,30/7/2018,28643.5,14,1,5,7
10/7/2018,0,31200,16:00,28711,30/7/2018,28643.5,14,1,7,9
10/7/2018,0,30800,16:00,28711,30/7/2018,28643.5,14,1,15,17
10/7/2018,0,30600,16:00,28711,30/7/2018,28643.5,14,1,22,24
10/7/2018,0,30400,16:00,28711,30/7/2018,28643.5,14,1,32,33
10/7/2018,0,30000,16:00,28711,30/7/2018,28643.5,14,1,66,67
10/7/2018,0,29800,16:00,28711,30/7/2018,28643.5,14,1,93,94
10/7/2018,0,29600,16:00,28711,30/7/2018,28643.5,14,1,130,132
10/7/2018,0,29400,16:00,28711,30/7/2018,28643.5,14,1,180,181
10/7/2018,0,29200,16:00,28711,30/7/2018,28643.5,14,1,244,247
10/7/2018,0,29200,16:00,28711,30/7/2018,28643.5,14,0,730,746
10/7/2018,0,29000,16:00,28711,30/7/2018,28643.5,14,1,326,329
10/7/2018,0,28800,16:00,28711,30/7/2018,28643.5,14,1,418,424
10/7/2018,0,28800,16:00,28711,30/7/2018,28643.5,14,0,507,515
10/7/2018,0,28600,16:00,28711,30/7/2018,28643.5,14,1,517,536
10/7/2018,0,28600,16:00,28711,30/7/2018,28643.5,14,0,420,424
10/7/2018,0,28400,16:00,28711,30/7/2018,28643.5,14,1,638,662
10/7/2018,0,28400,16:00,28711,30/7/2018,28643.5,14,0,344,348
10/7/2018,0,28200,16:00,28711,30/7/2018,28643.5,14,1,791,815
10/7/2018,0,29000,16:00,28711,30/7/2018,28643.5,14,0,587,634
10/7/2018,0,28200,16:00,28711,30/7/2018,28643.5,14,0,283,285
10/7/2018,0,28000,16:00,28711,30/7/2018,28643.5,14,1,939,948
10/7/2018,0,28000,16:00,28711,30/7/2018,28643.5,14,0,231,233
10/7/2018,0,27800,16:00,28711,30/7/2018,28643.5,14,0,189,190
10/7/2018,0,27600,16:00,28711,30/7/2018,28643.5,14,0,153,156
10/7/2018,0,27400,16:00,28711,30/7/2018,28643.5,14,0,125,127
10/7/2018,0,27200,16:00,28711,30/7/2018,28643.5,14,0,102,103
10/7/2018,0,27000,16:00,28711,30/7/2018,28643.5,14,0,83,84
10/7/2018,0,30200,16:00,28711,30/7/2018,28643.5,14,1,46,47
10/7/2018,0,31000,16:00,28711,30/7/2018,28643.5,14,1,11,12
10/7/2018,0,26800,16:00,28711,30/7/2018,28643.5,14,0,69,70
10/7/2018,0,26600,16:00,28711,30/7/2018,28643.5,14,0,55,57
10/7/2018,0,26400,16:00,28711,30/7/2018,28643.5,14,0,45,47
10/7/2018,0,26200,16:00,28711,30/7/2018,28643.5,14,0,37,38
10/7/2018,0,26000,16:00,28711,30/7/2018,28643.5,14,0,31,32
10/7/2018,0,25800,16:00,28711,30/7/2018,28643.5,14,0,25,26
10/7/2018,0,25600,16:00,28711,30/7/2018,28643.5,14,0,20,22
10/7/2018,0,25400,16:00,28711,30/7/2018,28643.5,14,0,17,19
10/7/2018,0,25200,16:00,28711,30/7/2018,28643.5,14,0,14,16
10/7/2018,0,25000,16:00,28711,30/7/2018,28643.5,14,0,12,14
10/7/2018,0,24800,16:00,28711,30/7/2018,28643.5,14,0,10,11
10/7/2018,0,24600,16:00,28711,30/7/2018,28643.5,14,0,8,10
10/7/2018,0,24400,16:00,28711,30/7/2018,28643.5,14,0,7,8
10/7/2018,0,24200,16:00,28711,30/7/2018,28643.5,14,0,6,7
10/7/2018,0,24000,16:00,28711,30/7/2018,28643.5,14,0,5,6
10/7/2018,1,32800,16:00,28682.5,30/8/2018,28239.5,36,1,9,12
10/7/2018,1,32600,16:00,28682.5,30/8/2018,28239.5,36,1,13,15
10/7/2018,1,32000,16:00,28682.5,30/8/2018,28239.5,36,1,26,28
10/7/2018,1,31800,16:00,28682.5,30/8/2018,28239.5,36,1,32,38
10/7/2018,1,31400,16:00,28682.5,30/8/2018,28239.5,36,1,51,54
10/7/2018,1,31000,16:00,28682.5,30/8/2018,28239.5,36,1,79,82
10/7/2018,1,30800,16:00,28682.5,30/8/2018,28239.5,36,1,95,104
10/7/2018,1,30400,16:00,28682.5,30/8/2018,28239.5,36,1,150,158
10/7/2018,1,30200,16:00,28682.5,30/8/2018,28239.5,36,1,185,194
10/7/2018,1,29800,16:00,28682.5,30/8/2018,28239.5,36,1,279,289
10/7/2018,1,31200,16:00,28682.5,30/8/2018,28239.5,36,1,63,68
10/7/2018,1,29400,16:00,28682.5,30/8/2018,28239.5,36,1,408,418
10/7/2018,1,29400,16:00,28682.5,30/8/2018,28239.5,36,0,1124,1138
10/7/2018,1,29200,16:00,28682.5,30/8/2018,28239.5,36,1,487,498
10/7/2018,1,29200,16:00,28682.5,30/8/2018,28239.5,36,0,985,1025
10/7/2018,1,31600,16:00,28682.5,30/8/2018,28239.5,36,1,41,43
10/7/2018,1,29000,16:00,28682.5,30/8/2018,28239.5,36,1,577,587
10/7/2018,1,28800,16:00,28682.5,30/8/2018,28239.5,36,1,678,688
10/7/2018,1,28800,16:00,28682.5,30/8/2018,28239.5,36,0,795,811
10/7/2018,1,28600,16:00,28682.5,30/8/2018,28239.5,36,1,788,798
10/7/2018,1,28400,16:00,28682.5,30/8/2018,28239.5,36,1,905,917
10/7/2018,1,28400,16:00,28682.5,30/8/2018,28239.5,36,0,621,634
10/7/2018,1,32400,16:00,28682.5,30/8/2018,28239.5,36,1,16,19
10/7/2018,1,28200,16:00,28682.5,30/8/2018,28239.5,36,0,550,557
10/7/2018,1,28600,16:00,28682.5,30/8/2018,28239.5,36,0,704,713
10/7/2018,1,27400,16:00,28682.5,30/8/2018,28239.5,36,0,331,338
10/7/2018,1,26800,16:00,28682.5,30/8/2018,28239.5,36,0,225,230
10/7/2018,1,26600,16:00,28682.5,30/8/2018,28239.5,36,0,198,205
10/7/2018,1,29000,16:00,28682.5,30/8/2018,28239.5,36,0,892,911
10/7/2018,1,26400,16:00,28682.5,30/8/2018,28239.5,36,0,175,181
10/7/2018,1,25800,16:00,28682.5,30/8/2018,28239.5,36,0,121,126
10/7/2018,1,30600,16:00,28682.5,30/8/2018,28239.5,36,1,123,128
10/7/2018,1,29600,16:00,28682.5,30/8/2018,28239.5,36,1,339,349
10/7/2018,1,30000,16:00,28682.5,30/8/2018,28239.5,36,1,228,237
10/7/2018,1,25600,16:00,28682.5,30/8/2018,28239.5,36,0,107,112
10/7/2018,1,25400,16:00,28682.5,30/8/2018,28239.5,36,0,95,99
10/7/2018,1,25200,16:00,28682.5,30/8/2018,28239.5,36,0,84,88
10/7/2018,1,25000,16:00,28682.5,30/8/2018,28239.5,36,0,74,77
10/7/2018,1,24800,16:00,28682.5,30/8/2018,28239.5,36,0,66,70
10/7/2018,1,24600,16:00,28682.5,30/8/2018,28239.5,36,0,58,61
10/7/2018,1,27000,16:00,28682.5,30/8/2018,28239.5,36,0,255,263
10/7/2018,1,24400,16:00,28682.5,30/8/2018,28239.5,36,0,51,54
10/7/2018,1,24200,16:00,28682.5,30/8/2018,28239.5,36,0,46,48
10/7/2018,1,24000,16:00,28682.5,30/8/2018,28239.5,36,0,41,43
10/7/2018,1,27200,16:00,28682.5,30/8/2018,28239.5,36,0,290,297
10/7/2018,1,23800,16:00,28682.5,30/8/2018,28239.5,36,0,36,38
