,game_date,home_team,Stadium,week,away_team,weekday,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_city,away_team_city,total_attendance,home_attendance,away_attendance,weekly_attendance,wins,loss,points_for,points_against,points_differential,margin_of_victory,strength_of_schedule,simple_rating,offensive_ranking,defensive_ranking,playoffs,superbowl_winner,Capacity,Turf,Temperature,EstimatedCondition
4057,31/12/2006,24,20,17,25,4,13:02:00,23,3,266,0,209,3,22,23,1175356,618575,556781,78039,10,6,316,295,21,1.3,0.7,2,0.4,1.7,2,1,82500,2,75.92,2
4058,8/10/2017,23,20,5,17,4,13:00:00,27,22,382,1,335,2,22,17,1183037,617434,565603,77373,3,13,246,388,-142,-8.9,1.3,-7.6,-6.4,-1.2,1,1,82500,2,75.92,2
4059,26/9/2004,33,21,3,15,4,13:02:00,15,12,253,0,249,1,31,15,1051732,551210,500522,68932,5,11,344,439,-95,-5.9,1.5,-4.4,0.3,-4.6,1,1,69143,3,75.92,2
4060,7/9/2008,33,21,1,15,4,13:05:00,17,10,309,2,189,3,31,15,1088061,553144,534917,69143,13,3,375,234,141,8.8,0.1,8.9,1.5,7.5,2,1,69143,3,75.92,2
4061,21/9/2008,33,21,3,13,4,13:02:00,31,12,343,2,317,3,31,13,1088061,553144,534917,69143,13,3,375,234,141,8.8,0.1,8.9,1.5,7.5,2,1,69143,3,75.92,2
4062,20/9/2009,33,21,2,13,4,13:03:00,34,31,420,0,449,2,31,13,1086095,553144,532951,69143,8,8,354,402,-48,-3,0.2,-2.8,0.9,-3.6,1,1,69143,3,75.92,2
4063,12/9/2010,33,21,1,25,4,13:02:00,38,13,345,1,286,2,31,23,1114265,553144,561121,69143,6,10,356,339,17,1.1,0,1,-0.9,1.9,1,1,69143,3,75.92,2
4064,24/10/2010,33,21,7,26,4,13:02:00,37,19,328,3,326,4,31,24,1114265,553144,561121,69143,6,10,356,339,17,1.1,0,1,-0.9,1.9,1,1,69143,3,75.92,2
4065,11/9/2016,33,21,1,20,4,13:05:00,25,16,301,0,316,3,31,19,1016507,517273,499234,63816,9,7,381,378,3,0.2,-1.2,-1,0.7,-1.7,1,1,69143,3,75.92,2
4066,24/9/2006,13,22,3,34,4,13:03:00,31,15,495,1,261,2,13,32,1086443,561469,524974,70069,6,10,267,366,-99,-6.2,1.7,-4.5,-3.2,-1.3,1,1,71795,3,75.92,2
4067,19/10/2008,13,22,7,11,4,16:05:00,28,21,404,1,326,0,13,11,1075618,563364,512254,70081,8,8,366,394,-28,-1.8,1.4,-0.4,2.8,-3.2,1,1,71795,3,75.92,2
4068,1/10/2000,7,23,5,19,4,16:05:00,31,16,302,2,350,1,7,18,967434,469992,497442,61535,4,12,185,359,-174,-10.9,0.4,-10.5,-8.1,-2.4,1,1,65515,1,75.92,2
4069,1/10/2006,7,23,4,21,4,16:15:00,38,13,424,1,279,2,7,20,1081250,527870,553380,66035,8,8,373,331,42,2.6,1.5,4.1,4,0,1,1,65515,1,75.92,2
4070,25/9/2016,7,23,3,10,4,13:02:00,29,17,355,1,332,2,7,10,1088770,508071,580699,63850,6,9,325,315,10,0.6,0.4,1,-1.5,2.5,1,1,65515,1,75.92,2
4071,6/10/2019,7,23,5,1,4,13:00:00,26,23,514,0,370,0,7,1,907640,377432,530208,46012,2,14,279,420,-141,-8.8,1.5,-7.3,-4.4,-2.9,1,1,65515,1,75.92,2
4072,20/9/2009,28,24,2,3,4,16:15:00,31,26,311,1,474,2,26,3,1116821,540345,576476,66882,13,3,454,320,134,8.4,-1.7,6.6,6.4,0.2,2,1,70561,2,75.92,2
4073,2/10/2011,28,24,4,19,4,16:15:00,26,16,411,0,248,2,26,18,1064892,523143,541749,63002,8,8,406,377,29,1.8,-0.9,0.9,2.7,-1.8,1,1,70561,2,75.92,2
4074,25/10/2015,28,24,7,25,4,16:05:00,37,29,412,0,417,2,26,23,1056457,534180,522277,67542,4,12,320,398,-78,-4.9,2.2,-2.6,-1.5,-1.1,1,1,70561,2,75.92,2
4075,19/10/2000,32,25,8,11,5,20:35:00,28,14,277,0,258,4,30,11,1080729,524775,555954,65557,10,6,388,269,119,7.4,-0.1,7.3,3.4,3.9,2,1,65890,3,75.92,2
4076,7/11/2004,32,25,9,16,4,13:00:00,34,31,418,0,459,3,30,16,1046074,522720,523354,65495,5,11,301,304,-3,-0.2,-2.5,-2.7,-4,1.3,1,1,65890,3,75.92,2
4077,27/11/2005,32,25,12,6,4,13:02:00,13,10,239,1,275,1,30,6,1044836,521741,523095,65506,11,5,300,274,26,1.6,-2.6,-1,-2.8,1.8,2,1,65890,3,75.92,2
4078,13/11/2011,32,25,10,13,4,13:02:00,37,9,420,0,231,4,30,13,1019250,473281,545969,56037,4,12,287,494,-207,-12.9,2.3,-10.6,-4,-6.6,1,1,65890,3,75.92,2
4079,21/12/2014,32,25,16,12,4,13:03:00,20,3,431,1,109,1,30,12,1023818,477273,546545,64247,2,14,277,410,-133,-8.3,-1.5,-9.8,-6.5,-3.3,1,1,65890,3,75.92,2
4080,15/11/2015,32,25,10,9,4,13:05:00,10,6,330,2,216,1,30,9,1041376,492460,548916,64113,6,10,342,417,-75,-4.7,-3,-7.7,-3.5,-4.2,1,1,65890,3,75.92,2
4081,10/11/2019,32,25,10,1,4,13:00:00,30,27,457,3,417,2,30,1,949068,415189,533879,40038,7,9,458,449,9,0.6,-0.2,0.4,4.9,-4.5,1,1,65890,3,75.92,4
4082,11/11/2018,18,26,10,30,4,16:25:00,36,31,456,0,414,1,17,28,1102409,579439,522970,72755,13,3,527,384,143,8.9,-0.4,8.5,9.5,-1.1,2,1,70000,2,75.92,4
4083,7/9/2014,6,27,1,4,4,13:00:00,23,20,360,1,427,3,6,4,1050366,493449,556917,62425,5,11,319,442,-123,-7.7,1,-6.7,-2,-4.7,1,1,61500,3,75.92,2
4084,19/12/2009,22,28,15,9,3,20:22:00,24,17,439,0,336,3,21,9,1116009,560840,555169,70213,13,3,510,341,169,10.6,0.2,10.8,11.2,-0.5,2,2,74295,2,75.92,2
4085,15/9/2002,31,29,2,23,4,15:05:00,26,21,394,1,352,4,29,22,1073461,528498,544963,65932,7,9,316,369,-53,-3.3,0,-3.3,-1.6,-1.8,1,1,67277,2,75.92,2
4086,5/10/2008,15,30,5,27,4,20:23:00,26,21,415,1,213,0,15,25,1052873,521338,531535,65908,5,11,302,367,-65,-4.1,1.6,-2.5,-2.1,-0.4,1,1,67264,3,75.92,2
4087,20/10/2013,15,30,7,28,4,13:02:00,24,6,434,0,353,1,15,26,1028219,503140,525079,59550,4,12,247,449,-202,-12.6,1.5,-11.1,-7.1,-4,1,1,67264,3,75.92,2
4088,19/10/2014,15,30,7,8,4,13:02:00,24,6,336,3,266,3,15,8,1066627,524335,542292,61341,3,13,249,412,-163,-10.2,-0.3,-10.5,-7.8,-2.7,1,1,67264,3,75.92,2
4089,4/12/2016,15,30,13,10,4,13:00:00,20,10,206,0,333,3,15,10,1031602,517172,514430,63075,3,13,318,400,-82,-5.1,0.2,-5,-2.7,-2.3,1,1,67264,3,75.92,2
4090,29/12/2019,15,30,17,14,4,16:25:00,38,20,353,1,275,2,15,14,1014675,504686,509989,58472,6,10,300,397,-97,-6.1,-0.6,-6.7,-4.6,-2.1,1,1,67264,3,75.92,2
4091,10/11/2002,1,31,10,30,4,16:06:00,27,6,406,0,337,5,1,28,898877,327272,571605,29252,5,11,262,417,-155,-9.7,-0.2,-9.9,-5.4,-4.5,1,1,63400,3,75.92,2
4092,18/9/2005,6,27,2,11,4,13:02:00,38,6,336,0,234,5,6,11,1015156,496965,518191,62019,11,5,260,202,58,3.6,-2.2,1.4,-5.2,6.6,2,1,61500,3,76,2
4093,26/12/2004,22,28,16,2,4,13:03:00,26,13,369,2,267,3,21,2,985096,513178,471918,64900,8,8,348,405,-57,-3.6,-2,-5.6,-1.2,-4.3,1,1,74295,2,76,2
4094,12/12/2010,1,31,14,10,4,16:15:00,43,13,357,1,288,6,1,10,1022730,502197,520533,62223,5,11,289,434,-145,-9.1,-3.6,-12.7,-5.6,-7.1,1,1,63400,3,76.1,2
4095,29/9/2019,10,7,4,15,4,16:25:00,26,24,455,0,371,1,10,15,1104191,607497,496694,76219,7,9,282,316,-34,-2.1,0,-2.1,-4.8,2.7,1,1,76125,3,76.82,2
4096,14/9/2003,25,2,2,7,4,16:15:00,23,20,237,0,416,2,23,7,975793,440063,535730,50135,4,12,270,379,-109,-6.8,1.3,-5.5,-4.2,-1.3,1,1,65000,3,77,2
4097,18/9/2016,25,2,2,2,4,16:25:00,35,28,528,1,454,0,23,2,1009172,458561,550611,54081,12,4,416,385,31,1.9,1.3,3.3,3.5,-0.3,2,1,65000,3,77,2
4098,31/10/2004,9,4,8,11,4,13:03:00,31,21,357,3,284,1,9,11,1086004,510892,575112,63616,6,10,293,405,-112,-7,-0.8,-7.8,-3,-4.8,1,1,80000,2,77,2
4099,23/11/2006,9,4,12,32,5,16:25:00,38,10,435,0,211,2,9,30,1089509,506308,583201,63183,9,7,425,350,75,4.7,-1,3.7,5,-1.3,2,1,80000,2,77,2
4100,9/9/2007,9,4,1,23,4,20:25:00,45,35,478,2,438,1,9,22,1087748,508278,579470,63031,13,3,455,325,130,8.1,1.3,9.5,7.8,1.7,2,1,80000,2,77,2
4101,18/11/2007,9,4,11,34,4,16:15:00,28,23,362,1,423,2,9,32,1087748,508278,579470,63706,13,3,455,325,130,8.1,1.3,9.5,7.8,1.7,2,1,80000,2,77,2
4102,25/9/2016,9,4,3,6,4,20:31:00,31,17,447,1,390,2,9,6,1322087,740318,581769,90554,13,3,421,306,115,7.2,-0.2,7,4.1,2.9,2,1,80000,2,77,2
4103,26/10/2014,5,5,8,30,4,13:04:00,13,9,310,2,266,2,5,28,1123313,588861,534452,74042,7,8,339,374,-35,-2.2,-0.9,-3.1,-2.4,-0.7,2,1,74867,3,77,2
4104,7/10/2018,5,5,5,23,4,13:00:00,33,31,350,2,432,3,5,22,1102756,590182,512574,74221,7,9,376,382,-6,-0.4,1.3,0.9,0.1,0.8,1,1,74867,3,77,2
4105,26/9/2005,10,7,3,16,2,21:07:00,30,10,358,0,285,1,10,16,1167388,608790,558598,76381,13,3,395,258,137,8.6,2.2,10.8,5,5.8,2,1,76125,3,77,2
4106,16/9/2002,34,8,2,26,2,21:05:00,37,7,451,0,179,3,32,24,1182596,643950,538646,84982,7,9,307,365,-58,-3.6,-0.8,-4.5,-2.2,-2.2,1,1,79000,3,77,2
4107,31/10/2004,34,8,8,12,4,13:03:00,28,14,361,4,272,2,32,12,1240229,702670,537559,89295,6,10,240,265,-25,-1.6,-1.8,-3.4,-7.4,4,1,1,79000,3,77,2
4108,11/9/2005,34,8,1,6,4,13:06:00,9,7,323,3,166,2,32,6,1260275,716999,543276,90138,10,6,359,293,66,4.1,1.9,6,2.6,3.4,2,1,79000,3,77,2
4109,12/9/2016,34,8,1,27,2,19:11:00,38,16,437,1,384,2,32,25,1206654,626432,580222,79124,8,7,396,383,13,0.8,1.2,2,3.3,-1.3,1,1,79000,3,77,2
4110,9/9/2004,21,10,1,14,5,21:08:00,27,24,402,2,446,3,20,14,1108210,550048,558162,68756,14,2,437,260,177,11.1,1.8,12.8,6.4,6.5,2,2,65878,1,77,2
4111,24/11/2002,19,11,12,28,4,13:02:00,30,3,413,0,144,2,18,26,1144504,585523,558981,73138,9,7,378,301,77,4.8,1.2,6.1,1.7,4.4,1,1,65326,3,77,2
4112,24/12/2005,19,11,16,33,3,13:03:00,24,10,322,2,234,3,18,31,1107797,575256,532541,72001,9,7,318,317,1,0.1,-0.8,-0.8,-1.1,0.3,1,1,65326,3,77,2
4113,10/12/2006,19,11,14,21,4,13:02:00,21,0,315,0,189,3,18,20,1119255,585973,533282,74033,6,10,260,283,-23,-1.4,2.1,0.7,-3.3,4,1,1,65326,3,77,2
4114,26/10/2008,19,11,8,4,4,13:05:00,25,16,358,1,339,4,18,4,1067965,523919,544046,65011,11,5,345,317,28,1.8,-2.3,-0.5,-2.4,1.8,2,1,65326,3,77,2
4115,23/10/2011,19,11,7,10,4,13:02:00,18,15,308,1,267,1,18,10,1064381,487089,577292,63800,6,10,329,313,16,1,-0.1,0.9,-2.2,3.2,1,1,65326,3,77,2
4116,16/9/2012,19,11,2,25,4,13:02:00,35,13,452,0,396,1,18,23,1005117,459033,546084,54245,7,9,288,317,-29,-1.8,-0.8,-2.6,-5.5,2.9,1,1,65326,3,77,2
