"","home_team","game_id","Stadium","week","away_team","weekday","pts_win","pts_loss","yds_win","turnovers_win","yds_loss","turnovers_loss","home_team_city","away_team_city","total_attendance","home_attendance","away_attendance","weekly_attendance","wins","loss","points_for","points_against","points_differential","margin_of_victory","strength_of_schedule","simple_rating","offensive_ranking","defensive_ranking","playoffs","superbowl_winner","Capacity","Turf","Temperature","EstimatedCondition"
"1354",27,358,1,7,33,2,34,7,405,0,214,4,25,31,1055127,499191,555936,63763,13,3,352,212,140,8.8,-1.4,7.4,1.5,5.8,2,1,68400,3,51.08,1
"1355",27,1983,1,9,3,2,38,7,291,1,104,4,25,3,1061307,496675,564632,63457,10,6,393,269,124,7.8,-2.5,5.2,0.9,4.3,2,1,68400,3,51.08,1
"1356",27,2802,1,11,25,4,35,3,431,1,182,3,25,23,1049715,504669,545046,64987,12,4,375,232,143,8.9,1.3,10.2,2.5,7.7,2,1,68400,3,51.08,1
"1357",16,2765,3,8,4,4,13,10,414,0,328,1,16,4,1069780,541380,528400,66625,10,6,366,326,40,2.5,-3.2,-0.7,-1.5,0.8,2,1,76416,3,51.08,1
"1358",16,3303,3,8,25,4,26,16,344,1,299,4,16,23,1040043,548070,491973,74730,2,14,211,425,-214,-13.4,-0.6,-14,-10.3,-3.7,1,1,76416,3,51.08,1
"1359",5,350,5,7,24,4,13,12,358,4,162,1,5,22,1085651,579080,506571,72642,1,15,253,410,-157,-9.8,0.9,-8.9,-4.6,-4.4,1,1,74867,3,51.08,1
"1360",5,472,5,15,31,4,38,32,412,3,402,1,5,29,1085651,579080,506571,72438,1,15,253,410,-157,-9.8,0.9,-8.9,-4.6,-4.4,1,1,74867,3,51.08,1
"1361",5,1258,5,14,31,4,20,7,308,2,292,7,5,29,1132109,586259,545850,73306,7,9,355,339,16,1,-1.7,-0.7,-0.8,0.1,1,1,74867,3,51.08,1
"1362",8,137,6,10,23,4,24,3,370,1,193,1,8,22,1057139,581544,475595,72718,3,13,161,419,-258,-16.1,1.5,-14.6,-9.1,-5.5,1,1,67895,3,51.08,1
"1363",8,616,6,7,13,4,34,17,230,0,354,2,8,13,1110061,586294,523767,73248,9,7,344,320,24,1.5,-0.3,1.2,-0.4,1.7,2,1,67895,3,51.08,1
"1364",8,1471,6,11,19,4,22,0,376,1,194,2,8,18,1081072,578330,502742,72773,6,10,232,301,-69,-4.3,0.1,-4.2,-6,1.7,1,1,67895,3,51.08,1
"1365",8,4878,6,6,17,4,38,14,449,1,317,2,8,17,1045441,526122,519319,67431,7,8,359,392,-33,-2.1,1.7,-0.3,-1,0.6,1,1,67895,3,51.08,1
"1366",34,470,8,15,6,4,20,15,237,1,293,2,32,6,1137730,624374,513356,78884,8,8,256,303,-47,-2.9,-0.7,-3.7,-4,0.4,1,1,79000,3,51.08,1
"1367",34,679,8,12,31,4,20,17,362,0,364,2,32,29,1182596,643950,538646,79823,7,9,307,365,-58,-3.6,-0.8,-4.5,-2.2,-2.2,1,1,79000,3,51.08,1
"1368",21,401,10,10,31,4,24,17,482,3,230,3,20,29,977717,482336,495381,60292,11,5,371,272,99,6.2,-1.9,4.3,1.2,3.1,2,2,65878,1,51.08,1
"1369",21,1225,10,12,3,4,24,3,314,0,124,2,20,3,1108210,550048,558162,68756,14,2,437,260,177,11.1,1.8,12.8,6.4,6.5,2,2,65878,1,51.08,1
"1370",21,1884,10,2,28,4,38,14,407,2,201,3,20,26,1109366,550048,559318,68756,16,0,589,274,315,19.7,0.4,20.1,15.9,4.2,2,1,65878,1,51.08,1
"1371",21,3102,10,13,14,4,31,24,362,0,437,2,20,14,1114691,550048,564643,68756,13,3,513,342,171,10.7,-1.4,9.3,9.4,-0.1,2,1,65878,1,51.08,1
"1372",4,2212,12,7,28,4,23,14,370,0,263,3,4,26,1102421,551969,550452,71602,7,9,336,342,-6,-0.4,-3,-3.3,-2.8,-0.6,1,1,71608,2,51.08,1
"1373",12,1382,13,5,22,4,52,3,309,0,254,5,12,21,1099618,562419,537199,70580,4,12,298,344,-46,-2.9,-0.8,-3.7,-1.5,-2.2,1,1,81441,3,51.08,1
"1374",29,464,14,15,26,3,13,3,244,0,292,1,27,24,1061811,539756,522055,68124,12,4,409,282,127,7.9,-1.1,6.8,4.2,2.7,2,1,68500,3,51.08,1
"1375",29,1822,14,16,1,4,26,20,372,1,223,2,27,1,1086093,545207,540886,67751,7,9,298,412,-114,-7.1,-1.6,-8.7,-3.5,-5.2,1,1,68500,3,51.08,1
"1376",29,3442,14,17,1,4,27,13,407,0,262,2,27,1,1094908,557856,537052,69732,11,4,397,273,124,7.8,2.5,10.2,3.5,6.7,2,1,68500,3,51.08,1
"1377",26,78,15,6,34,4,17,14,407,2,274,4,24,32,1039856,523531,516325,65491,11,5,351,245,106,6.6,-3.6,3.1,1,2.1,2,1,67594,3,51.08,1
"1378",26,356,15,7,25,4,20,10,354,0,195,0,24,23,1061162,527193,533969,65342,11,5,343,208,135,8.4,-0.7,7.7,0.9,6.8,2,1,67594,3,51.08,1
"1379",26,1492,15,12,12,4,19,14,264,1,292,5,24,12,1109699,541393,568306,67665,6,10,310,388,-78,-4.9,2.6,-2.3,-0.7,-1.7,1,1,67594,3,51.08,1
"1380",26,5181,15,9,6,4,22,14,373,0,164,1,24,6,1139525,558268,581257,69796,9,7,385,354,31,1.9,-1.7,0.3,0.7,-0.4,2,1,67594,3,51.08,1
"1381",14,3885,16,12,15,4,23,3,389,3,194,2,14,15,1101258,523004,578254,64328,11,5,458,369,89,5.6,-1.1,4.4,5.2,-0.8,2,1,67000,1,51.08,1
"1382",30,314,17,4,15,4,24,15,395,2,256,2,28,15,1034365,482818,551547,54524,9,7,301,324,-23,-1.4,-0.4,-1.9,-1.4,-0.4,1,1,68740,2,51.08,1
"1383",30,2512,17,9,11,4,32,20,397,2,300,5,28,11,1070287,539141,531146,67003,5,11,280,390,-110,-6.9,-2.4,-9.3,-5,-4.4,1,1,68740,2,51.08,1
"1384",30,3159,17,16,29,3,19,17,349,0,265,1,28,27,1070956,531311,539645,66697,7,9,321,315,6,0.4,0.4,0.8,-0.5,1.3,1,1,68740,2,51.08,1
"1385",30,3584,17,9,32,4,27,24,415,3,350,0,28,30,1094133,545577,548556,67873,13,3,417,231,186,11.6,1.4,13,4.1,8.9,2,2,68740,2,51.08,1
"1386",30,3690,17,16,1,4,17,10,307,4,192,2,28,1,1094133,545577,548556,68266,13,3,417,231,186,11.6,1.4,13,4.1,8.9,2,2,68740,2,51.08,1
"1387",30,3944,17,15,29,4,17,7,290,1,245,0,28,27,1107297,547298,559999,68526,12,4,394,254,140,8.8,0.8,9.5,2.4,7.1,2,1,68740,2,51.08,1
"1388",30,4639,17,8,13,4,41,38,479,1,509,3,28,13,1129943,551809,578134,69025,9,7,366,332,34,2.1,-0.2,1.9,0.7,1.2,1,1,68740,2,51.08,1
"1389",3,347,18,7,15,4,18,17,305,1,365,1,3,15,1064731,554991,509740,69439,10,6,303,265,38,2.4,0.8,3.2,-0.8,4,2,1,71008,1,51.08,1
"1390",3,1736,18,11,2,4,24,10,328,1,186,0,3,2,1125187,566547,558640,70790,13,3,353,201,152,9.5,-0.2,9.3,1.5,7.8,2,1,71008,1,51.08,1
"1391",3,2984,18,4,24,4,34,17,267,3,150,4,3,22,1083902,569792,514110,71247,12,4,378,266,112,7,-0.9,6.1,2.6,3.5,2,1,71008,1,51.08,1
"1392",3,3909,18,13,28,4,34,33,440,2,350,0,3,26,1096129,568353,527776,71060,10,6,409,302,107,6.7,-2.1,4.6,1.8,2.8,2,1,71008,1,51.08,1
"1393",2,1816,19,16,5,4,10,3,194,0,177,2,2,5,1126210,563462,562748,68834,7,9,292,328,-36,-2.3,-0.8,-3,-2.8,-0.2,1,1,71000,1,51.08,1
"1394",2,5008,19,15,1,4,40,14,435,0,253,3,2,1,1119143,583184,535959,72084,7,9,414,423,-9,-0.6,0.4,-0.1,2.5,-2.6,1,1,71000,1,51.08,1
"1395",24,141,20,10,10,4,30,23,447,1,381,3,22,10,1145146,623711,521435,78305,9,7,321,321,0,0,3.5,3.5,1.4,2.2,1,1,82500,2,51.08,1
"1396",24,340,20,6,31,4,34,14,448,2,266,1,22,29,1158872,627808,531064,78766,10,6,308,295,13,0.8,0,0.8,-2,2.8,2,1,82500,2,51.08,1
"1397",24,3800,20,6,10,4,31,17,359,0,204,2,22,10,1157234,625280,531954,78160,4,12,283,401,-118,-7.4,2.3,-5,-4,-1,1,1,82500,2,51.08,1
"1398",33,3299,21,8,14,4,19,13,457,1,339,0,31,14,1070701,553144,517557,69143,6,10,330,471,-141,-8.8,-1.2,-10,-2.6,-7.4,1,1,69143,3,51.08,1
"1399",33,3412,21,15,24,2,14,10,294,0,253,5,31,22,1070701,553144,517557,69143,6,10,330,471,-141,-8.8,-1.2,-10,-2.6,-7.4,1,1,69143,3,51.08,1
"1400",33,3942,21,15,24,4,16,11,277,0,342,1,31,22,1096866,553144,543722,69143,2,14,254,438,-184,-11.5,-0.3,-11.8,-7,-4.9,1,1,69143,3,51.08,1
"1401",33,5015,21,16,34,3,25,16,291,0,292,2,31,32,1092094,516161,575933,60746,9,7,310,303,7,0.4,-0.2,0.2,-3.2,3.5,1,1,69143,3,51.08,1
"1402",13,2369,22,17,6,4,31,24,455,1,294,1,13,6,1075618,563364,512254,70838,8,8,366,394,-28,-1.8,1.4,-0.4,2.8,-3.2,1,1,71795,3,51.08,1
"1403",7,937,23,11,16,4,24,19,422,0,371,0,7,16,945592,479488,466104,64923,8,8,346,384,-38,-2.4,0,-2.4,1.1,-3.5,1,1,65515,1,51.08,1
"1404",7,4875,23,6,27,4,28,21,481,0,275,0,7,25,911289,406028,505261,60594,6,10,368,455,-87,-5.4,2,-3.4,0,-3.4,1,1,65515,1,51.08,1
"1405",7,5243,23,13,24,4,22,6,277,0,271,0,7,22,907640,377432,530208,39804,2,14,279,420,-141,-8.8,1.5,-7.3,-4.4,-2.9,1,1,65515,1,51.08,1
"1406",31,349,29,7,22,4,34,31,320,2,474,8,29,21,1081519,528829,552690,66189,14,2,503,273,230,14.4,-1,13.4,10.4,2.9,2,1,67277,2,51.08,1
"1407",31,377,29,9,5,4,48,14,493,4,146,3,29,5,1081519,528829,552690,66069,14,2,503,273,230,14.4,-1,13.4,10.4,2.9,2,1,67277,2,51.08,1
"1408",1,1037,31,17,20,4,18,17,219,1,342,2,1,19,804401,288499,515902,52734,4,12,225,452,-227,-14.2,1.6,-12.6,-6.3,-6.2,1,1,63400,3,51.08,1
"1409",20,3541,32,6,5,4,35,10,367,0,290,2,19,5,1099551,531653,567898,63963,5,10,391,480,-89,-5.6,-1.1,-6.6,0.2,-6.9,1,1,66200,1,51.08,1
"1410",20,3849,32,9,34,4,29,26,352,0,347,1,19,32,940423,417906,522517,52252,7,9,325,343,-18,-1.1,-0.5,-1.7,-2.8,1.1,1,1,66200,1,51.08,1
"1411",34,4894,8,7,9,4,20,17,305,0,323,2,32,9,1043167,488227,554940,66301,7,9,281,359,-78,-4.9,-0.1,-4.9,-5.6,0.6,1,1,79000,3,51.62,1
"1412",13,4155,22,12,22,4,24,6,362,1,268,1,13,21,1098814,574159,524655,71778,9,7,339,313,26,1.6,-2.4,-0.8,-3.3,2.6,2,1,71795,3,51.62,1
"1413",22,4067,28,6,2,5,31,21,385,0,413,3,21,2,1135027,584305,550722,73018,7,9,408,476,-68,-4.3,-2.3,-6.6,1.1,-7.6,1,1,74295,2,51.62,1
"1414",25,1239,2,13,16,4,34,27,500,1,364,0,23,16,957623,405936,551687,51292,5,11,320,442,-122,-7.6,3.4,-4.3,-0.6,-3.7,1,1,65000,3,51.8,1
"1415",9,3960,4,16,14,4,42,7,377,1,229,3,9,14,1293046,720558,572488,91899,12,4,467,352,115,7.2,-1.8,5.4,5.3,0.1,2,1,80000,2,51.8,1
"1416",5,1518,5,14,32,4,20,10,247,0,276,1,5,30,1061837,587700,474137,73467,11,5,391,259,132,8.3,-3.2,5.1,3,2.1,2,1,74867,3,51.8,1
"1417",5,3673,5,15,24,4,30,20,392,0,297,1,5,22,1112229,587544,524685,73251,12,4,366,241,125,7.8,1.4,9.2,0.6,8.6,2,1,74867,3,51.8,1
"1418",5,3875,5,11,2,4,19,17,346,1,391,2,5,2,1123313,588861,534452,73314,7,8,339,374,-35,-2.2,-0.9,-3.1,-2.4,-0.7,2,1,74867,3,51.8,1
"1419",5,4242,5,17,32,4,38,10,366,2,386,3,5,30,1157689,592454,565235,74169,15,1,500,308,192,12,-3.9,8.1,6,2.1,2,1,74867,3,51.8,1
"1420",5,4959,5,12,30,4,30,27,397,0,476,1,5,28,1102756,590182,512574,74002,7,9,376,382,-6,-0.4,1.3,0.9,0.1,0.8,1,1,74867,3,51.8,1
"1421",5,5210,5,11,2,4,29,3,349,0,347,4,5,2,1122333,577765,544568,73106,5,11,340,470,-130,-8.1,1.1,-7,-1.9,-5.1,1,1,74867,3,51.8,1
"1422",10,2543,7,11,28,4,32,3,348,0,271,3,10,26,1139659,600928,538731,74707,8,8,326,324,2,0.1,0.2,0.3,-1,1.3,1,1,76125,3,51.8,1
"1423",10,3305,7,8,22,4,34,14,530,1,252,1,10,21,1157779,613062,544717,76832,13,3,481,289,192,12,-1.9,10.1,6.3,3.8,2,1,76125,3,51.8,1
"1424",34,1484,8,12,28,4,23,17,397,3,282,0,32,26,1260275,716999,543276,84930,10,6,359,293,66,4.1,1.9,6,2.6,3.4,2,1,79000,3,51.8,1
"1425",34,2250,8,9,27,2,23,6,224,1,221,2,32,25,1246219,708835,537384,90512,8,8,265,296,-31,-1.9,0.2,-1.8,-5.8,4.1,1,1,79000,3,51.8,1
"1426",34,3105,8,13,24,4,34,19,266,1,304,3,32,22,1158341,615368,542973,74121,5,11,288,367,-79,-4.9,0.8,-4.1,-4.3,0.2,1,1,79000,3,51.8,1
"1427",34,3341,8,11,26,4,31,6,361,0,257,3,32,24,1189702,637236,552466,79327,10,6,436,388,48,3,0.4,3.4,4.6,-1.2,2,1,79000,3,51.8,1
"1428",34,4871,8,6,5,4,23,17,288,0,350,3,32,5,1043167,488227,554940,60482,7,9,281,359,-78,-4.9,-0.1,-4.9,-5.6,0.6,1,1,79000,3,51.8,1
"1429",11,3553,9,7,7,4,27,24,421,0,434,0,11,7,1053841,510369,543472,63207,7,9,395,376,19,1.2,-2.8,-1.6,-1.2,-0.5,1,1,65000,2,51.8,1
"1430",11,3793,9,5,4,4,17,14,343,1,273,2,11,4,1062760,504198,558562,62775,11,5,321,282,39,2.4,-0.4,2.1,-3.2,5.2,2,1,65000,2,51.8,1
"1431",26,2263,15,10,23,4,36,31,401,2,300,2,24,22,1111845,553152,558693,69144,9,6,416,289,127,7.9,-0.1,7.8,4.7,3.2,2,1,67594,3,51.8,1
"1432",30,1164,17,8,5,4,23,17,433,2,342,1,28,5,1040347,533436,506911,66214,9,7,371,373,-2,-0.1,-2.8,-2.9,0.4,-3.3,2,1,68740,2,51.8,1
"1433",24,4311,20,4,30,4,27,17,354,0,305,3,22,28,1168377,625280,543097,78160,5,11,275,409,-134,-8.4,-0.1,-8.5,-5.5,-3,1,1,82500,2,51.8,1
"1434",6,1842,27,17,12,4,26,7,373,1,316,6,6,12,1048363,497786,550577,62287,13,3,427,255,172,10.8,-2.9,7.9,4.9,3,2,1,61500,3,51.8,1
"1435",22,1692,28,8,3,4,35,22,293,1,403,5,21,3,1108045,550470,557575,69152,10,6,413,322,91,5.7,-1.6,4,4.9,-0.9,2,1,74295,2,51.8,1
"1436",15,1746,30,11,23,2,26,10,414,1,247,3,15,22,1104052,534866,569186,67164,8,8,371,274,97,6.1,1.4,7.5,2.6,4.9,1,1,67264,3,51.8,1
"1437",20,1142,32,7,33,4,20,3,313,0,243,4,19,31,1045505,512969,532536,64108,8,8,405,395,10,0.6,-2.3,-1.7,3,-4.7,2,1,66200,1,51.8,1
"1438",27,1435,1,8,3,2,20,19,261,2,318,3,25,3,1048739,507434,541305,64178,11,5,389,258,131,8.2,-0.4,7.8,3.8,4,2,2,68400,3,51.98,1
"1439",27,2481,1,7,20,4,27,17,259,1,386,2,25,19,1051386,507882,543504,65597,9,7,368,324,44,2.8,-1.1,1.7,1,0.7,1,1,68400,3,51.98,1
"1440",25,2105,2,17,28,4,30,17,253,1,316,4,23,26,1033850,472876,560974,61706,4,12,283,398,-115,-7.2,1.2,-6,-3.5,-2.5,1,1,65000,3,51.98,1
"1441",25,2592,2,14,34,4,34,13,295,1,227,1,23,32,927539,354276,573263,44506,5,11,197,379,-182,-11.4,1.1,-10.3,-8.7,-1.6,1,1,65000,3,51.98,1
"1442",25,4207,2,15,12,4,30,20,293,2,372,2,23,12,970514,436397,534117,55087,7,9,359,399,-40,-2.5,2.3,-0.2,1.4,-1.6,1,1,65000,3,51.98,1
"1443",25,4489,2,16,14,3,33,25,463,0,390,3,23,14,1009172,458561,550611,54896,12,4,416,385,31,1.9,1.3,3.3,3.5,-0.3,2,1,65000,3,51.98,1
"1444",16,2266,3,11,22,4,30,20,369,1,330,1,16,21,1142228,592622,549606,74159,2,14,291,440,-149,-9.3,0.1,-9.2,-3.9,-5.3,1,1,76416,3,51.98,1
"1445",16,3359,3,12,10,4,17,9,368,1,264,1,16,10,1040043,548070,491973,74244,2,14,211,425,-214,-13.4,-0.6,-14,-10.3,-3.7,1,1,76416,3,51.98,1
"1446",9,716,4,14,29,4,31,27,401,1,257,2,9,27,1047411,504717,542694,64097,5,11,217,329,-112,-7,-1.5,-8.5,-8.2,-0.3,1,1,80000,2,51.98,1
"1447",9,2030,4,13,12,5,37,27,414,1,357,2,9,12,1087748,508278,579470,64167,13,3,455,325,130,8.1,1.3,9.5,7.8,1.7,2,1,80000,2,51.98,1
"1448",5,3640,5,13,32,4,27,6,426,2,206,2,5,30,1112229,587544,524685,72795,12,4,366,241,125,7.8,1.4,9.2,0.6,8.6,2,1,74867,3,51.98,1
"1449",8,2706,6,4,7,4,23,20,295,1,413,2,8,7,1017907,528933,488974,66731,5,11,271,332,-61,-3.8,2.3,-1.5,-3.4,2,1,1,67895,3,51.98,1
"1450",8,3069,6,11,15,4,14,10,334,1,303,0,8,15,1030992,526874,504118,63498,4,12,218,307,-89,-5.6,0.2,-5.4,-7.2,1.8,1,1,67895,3,51.98,1
"1451",8,3108,6,13,3,4,24,10,448,1,233,1,8,3,1030992,526874,504118,63648,4,12,218,307,-89,-5.6,0.2,-5.4,-7.2,1.8,1,1,67895,3,51.98,1
"1452",34,128,8,9,33,2,27,21,189,0,266,3,32,31,1174332,647424,526908,83472,8,8,281,269,12,0.8,0.2,1,-2.9,3.8,1,1,79000,3,51.98,1
"1453",34,355,8,7,23,4,35,21,353,0,388,2,32,22,1137730,624374,513356,80316,8,8,256,303,-47,-2.9,-0.7,-3.7,-4,0.4,1,1,79000,3,51.98,1
"1454",11,2227,9,8,34,4,25,17,439,1,274,0,11,32,970445,435979,534466,54312,0,16,268,517,-249,-15.6,2.5,-13.1,-4,-9.1,1,1,65000,2,51.98,1
"1455",11,3004,9,6,29,4,25,19,314,2,310,0,11,27,1041580,509940,531640,62061,10,6,474,387,87,5.4,0.6,6.1,6.9,-0.8,2,1,65000,2,51.98,1
"1456",21,1800,10,15,13,4,40,7,230,0,198,4,20,13,1110770,550048,560722,68756,12,4,385,237,148,9.3,1,10.2,4.3,5.9,2,1,65878,1,51.98,1
"1457",4,3367,12,13,15,4,34,18,344,2,236,2,4,15,1033263,495423,537840,53971,6,10,344,435,-91,-5.7,-1,-6.7,-0.9,-5.8,1,1,71608,2,51.98,1
"1458",12,363,13,8,32,4,21,20,352,3,194,0,12,30,1040215,478433,561782,59861,12,4,390,266,124,7.8,-1.1,6.6,4,2.6,2,1,81441,3,51.98,1
"1459",12,2704,13,4,11,4,28,26,261,4,431,3,12,11,1122668,566362,556306,70729,10,6,388,240,148,9.3,1.7,10.9,3.1,7.9,2,2,81441,3,51.98,1
"1460",12,4077,13,6,28,4,27,20,370,0,548,1,12,26,1147786,627308,520478,78434,10,6,368,323,45,2.8,2.5,5.3,2,3.3,2,1,81441,3,51.98,1
"1461",12,5155,13,7,25,4,42,24,481,0,484,2,12,23,1154661,622762,531899,78160,13,3,376,313,63,3.9,-0.7,3.2,0.6,2.6,2,1,81441,3,51.98,1
"1462",29,431,14,12,4,4,35,0,409,0,191,5,27,4,1061811,539756,522055,67252,12,4,409,282,127,7.9,-1.1,6.8,4.2,2.7,2,1,68500,3,51.98,1
"1463",29,2063,14,15,7,3,20,13,337,0,313,0,27,7,1097841,544226,553615,68053,5,11,219,364,-145,-9.1,-2.9,-11.9,-9.9,-2,1,1,68500,3,51.98,1
"1464",29,4210,14,15,7,4,24,14,242,1,318,4,27,7,1082259,566092,516167,70799,5,11,238,387,-149,-9.3,3.8,-5.5,-6,0.5,1,1,68500,3,51.98,1
"1465",26,134,15,10,9,4,16,13,357,2,295,2,24,9,1039856,523531,516325,65636,11,5,351,245,106,6.6,-3.6,3.1,1,2.1,2,1,67594,3,51.98,1
"1466",26,931,15,11,23,4,28,10,376,1,361,1,24,22,1124063,544349,579714,67867,12,4,374,287,87,5.4,-1,4.4,2.9,1.5,2,1,67594,3,51.98,1
"1467",26,3051,15,9,6,2,30,24,372,2,330,2,24,6,1129171,553152,576019,69144,8,8,396,328,68,4.3,0.5,4.7,3.1,1.7,1,1,67594,3,51.98,1
"1468",26,4215,15,16,34,3,38,24,418,0,398,2,24,32,1154629,555868,598761,69596,7,9,377,430,-53,-3.3,-1.3,-4.6,-0.6,-4,1,1,67594,3,51.98,1
"1469",26,5265,15,14,23,2,23,17,418,1,255,0,24,22,1139525,558268,581257,69796,9,7,385,354,31,1.9,-1.7,0.3,0.7,-0.4,2,1,67594,3,51.98,1
"1470",14,330,16,5,25,4,23,18,317,1,352,2,14,23,1006986,450746,556240,56972,6,10,413,486,-73,-4.6,0.8,-3.8,6.1,-9.8,1,1,67000,1,51.98,1
"1471",14,940,16,11,24,4,38,31,538,0,324,0,14,22,993951,454138,539813,56801,12,4,447,336,111,6.9,0,7,8.2,-1.2,2,1,67000,1,51.98,1
"1472",14,4079,16,6,21,4,34,27,417,1,409,0,14,20,1067476,528381,539095,66726,8,8,333,408,-75,-4.7,-2,-6.7,-3.1,-3.6,1,1,67000,1,51.98,1
"1473",30,1795,17,15,29,5,24,14,390,0,300,2,28,27,1083593,543820,539773,67650,9,7,335,341,-6,-0.4,-3.2,-3.6,-1.7,-1.9,2,1,68740,2,51.98,1
"1474",3,177,18,13,8,4,44,7,461,2,112,3,3,8,1062373,551695,510678,68361,12,4,333,165,168,10.5,-2.5,8,0,8,2,2,71008,1,51.98,1
"1475",3,388,18,10,8,4,27,17,232,3,350,5,3,8,1064731,554991,509740,69353,10,6,303,265,38,2.4,0.8,3.2,-0.8,4,2,1,71008,1,51.98,1
"1476",3,420,18,12,14,4,39,27,398,4,314,4,3,14,1064731,554991,509740,69382,10,6,303,265,38,2.4,0.8,3.2,-0.8,4,2,1,71008,1,51.98,1
"1477",3,1703,18,9,7,4,26,20,374,0,275,3,3,7,1125187,566547,558640,70792,13,3,353,201,152,9.5,-0.2,9.3,1.5,7.8,2,1,71008,1,51.98,1
"1478",3,4893,18,7,22,4,24,23,339,1,351,0,3,21,1053383,563451,489932,70639,10,6,389,287,102,6.4,0.6,7,0.6,6.4,2,1,71008,1,51.98,1
"1479",2,3890,19,12,8,4,26,24,475,3,315,2,2,8,1121026,577047,543979,70046,6,10,381,417,-36,-2.3,-1.6,-3.8,0.6,-4.4,1,1,71000,1,51.98,1
"1480",2,4897,19,7,23,2,23,20,423,1,433,0,2,22,1119143,583184,535959,72756,7,9,414,423,-9,-0.6,0.4,-0.1,2.5,-2.6,1,1,71000,1,51.98,1
"1481",2,5255,19,14,5,4,40,20,461,0,345,4,2,5,1099463,572811,526652,70592,7,9,381,399,-18,-1.1,1.1,-0.1,0.3,-0.4,1,1,71000,1,51.98,1
"1482",23,3253,20,5,8,4,41,27,502,2,375,3,22,8,1229929,643964,585965,79911,9,7,429,344,85,5.3,0.9,6.2,4,2.2,1,1,82500,2,51.98,1
"1483",23,4975,20,13,6,4,30,27,338,1,376,3,22,6,1183132,615525,567607,76465,5,11,369,412,-43,-2.7,0.5,-2.2,0.8,-2.9,1,1,82500,2,51.98,1
"1484",23,5192,20,9,9,2,37,18,429,2,271,3,22,9,1143109,597316,545793,76107,4,12,341,451,-110,-6.9,-1,-7.9,-1.8,-6.1,1,1,82500,2,51.98,1
"1485",33,387,21,9,3,2,16,10,238,2,318,2,31,3,1089472,550393,539079,68798,7,9,336,388,-52,-3.3,1.2,-2,2.4,-4.4,1,1,69143,3,51.98,1
"1486",13,2583,22,14,30,4,34,7,450,2,282,1,13,28,1049850,564864,484986,70380,9,7,388,333,55,3.4,-1.5,2,2.7,-0.7,1,1,71795,3,51.98,1
"1487",13,4196,22,14,21,4,27,6,313,1,189,1,13,20,1098814,574159,524655,71908,9,7,339,313,26,1.6,-2.4,-0.8,-3.3,2.6,2,1,71795,3,51.98,1
"1488",7,3388,23,14,9,4,20,19,288,1,336,1,7,9,1021414,489504,531910,63590,10,6,391,320,71,4.4,-2.4,2.1,1.2,0.9,2,1,65515,1,51.98,1
"1489",28,1240,24,13,10,4,20,17,208,2,337,4,26,10,1027704,485462,542242,65395,12,4,446,313,133,8.3,0.8,9.1,6.1,3,2,1,70561,2,51.98,1
"1490",6,1963,27,8,11,4,16,7,365,1,255,4,6,11,1041602,497267,544335,62171,7,9,334,348,-14,-0.9,2.1,1.2,-0.2,1.4,1,1,61500,3,51.98,1
"1491",6,2439,27,4,11,4,48,24,276,0,398,2,6,11,1031114,498000,533114,62192,7,9,327,375,-48,-3,-0.9,-3.9,-1.9,-2,1,1,61500,3,51.98,1
"1492",22,492,28,16,34,4,40,10,263,1,213,4,21,32,1111335,560472,550863,70020,7,9,333,409,-76,-4.8,-0.1,-4.8,-0.1,-4.7,1,1,74295,2,51.98,1
"1493",22,1537,28,15,5,4,27,10,326,2,277,6,21,5,970678,417270,553408,32551,3,13,235,398,-163,-10.2,-0.9,-11.1,-6.2,-4.9,1,1,74295,2,51.98,1
"1494",22,3320,28,9,26,2,28,13,371,2,447,2,21,24,1163696,583107,580589,73099,7,9,461,454,7,0.4,1,1.4,6.5,-5.1,1,1,74295,2,51.98,1
"1495",31,1794,29,14,6,2,42,27,372,0,433,1,29,6,1046325,522610,523715,66234,8,8,367,381,-14,-0.9,-3.1,-4,0.8,-4.7,1,1,67277,2,51.98,1
"1496",31,1957,29,8,8,4,27,20,368,0,393,1,29,8,1049682,514354,535328,62777,3,13,263,438,-175,-10.9,-2,-13,-6.5,-6.5,1,1,67277,2,51.98,1
"1497",31,3398,29,15,20,4,36,22,322,0,432,2,29,19,975825,480929,494896,55751,7,8,299,348,-49,-3.1,3.4,0.4,-2.1,2.4,1,1,67277,2,51.98,1
"1498",20,2541,32,11,30,4,35,9,431,0,212,2,19,28,1034123,510203,523920,63854,12,4,470,312,158,9.9,-2.7,7.2,6.6,0.6,2,1,66200,1,51.98,1
"1499",20,2779,32,9,1,4,27,24,507,3,225,1,19,1,1029797,470009,559788,64120,6,10,281,348,-67,-4.2,2.6,-1.6,-3.3,1.7,1,1,66200,1,51.98,1
"1500",20,3230,32,3,29,4,24,13,344,2,280,3,19,27,1019702,485802,533900,57288,10,6,379,348,31,1.9,1.4,3.4,1.6,1.8,2,1,66200,1,51.98,1
"1501",1,2339,31,15,20,4,35,14,396,1,316,2,1,19,1087072,512775,574297,64457,9,7,427,426,1,0.1,-1.9,-1.9,4.1,-6,2,1,63400,3,52.7,1
"1502",27,1114,1,5,8,4,34,23,401,1,305,1,25,8,1082241,507385,574856,63609,15,1,372,251,121,7.6,1.4,9,3.4,5.6,2,1,68400,3,53.06,1
